mode,status,family,case,boundary_model,classification,shape,size,restickify_count,bytes_moved,byte_hops,avg_hops,max_hops,source_kinds,skip_reasons,compile_run_ms,median_ms,p10_ms,p90_ms,error_type,error,hbm_oneway_us,hbm_roundtrip_us,riu_aggregate_us,riu_one_direction_us,lx_balanced_us,lx_single_core_us
stage3b,ok,view_chain_4d,transpose_4d_chain,in_graph_computed,hbm_or_graph_input_boundary_plausible,1x4x64x64,64,1,32768,0,0.000,0,"{""graph_input_or_weight"": 1}","{""graph-input-or-missing-producer"": 1}",926.767,0.061,0.060,0.061,,,0.197,0.395,0.000,0.000,0.015,0.468
